Date,State,District,Confirmed,Recovered,Deceased,Other,Tested
2020-04-26,Chhattisgarh,Bilaspur,1,1,0,0,
2020-04-26,Chhattisgarh,Durg,1,1,0,0,
2020-04-26,Chhattisgarh,Korba,28,24,0,0,
2020-04-26,Chhattisgarh,Raipur,6,5,0,0,
2020-04-26,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-04-27,Chhattisgarh,Bilaspur,1,1,0,0,
2020-04-27,Chhattisgarh,Durg,1,1,0,0,
2020-04-27,Chhattisgarh,Korba,28,24,0,0,
2020-04-27,Chhattisgarh,Raipur,6,5,0,0,
2020-04-27,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-04-28,Chhattisgarh,Bilaspur,1,1,0,0,
2020-04-28,Chhattisgarh,Durg,1,1,0,0,
2020-04-28,Chhattisgarh,Korba,28,26,0,0,
2020-04-28,Chhattisgarh,Raipur,6,5,0,0,
2020-04-28,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-04-28,Chhattisgarh,Surajpur,1,0,0,0,
2020-04-29,Chhattisgarh,Bilaspur,1,1,0,0,
2020-04-29,Chhattisgarh,Durg,1,1,0,0,
2020-04-29,Chhattisgarh,Korba,28,26,0,0,
2020-04-29,Chhattisgarh,Raipur,6,5,0,0,
2020-04-29,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-04-29,Chhattisgarh,Surajpur,1,0,0,0,
2020-04-30,Chhattisgarh,Bilaspur,1,1,0,0,
2020-04-30,Chhattisgarh,Durg,1,1,0,0,
2020-04-30,Chhattisgarh,Korba,28,28,0,0,
2020-04-30,Chhattisgarh,Raipur,6,5,0,0,
2020-04-30,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-04-30,Chhattisgarh,Surajpur,3,0,0,0,
2020-05-01,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-01,Chhattisgarh,Durg,1,1,0,0,
2020-05-01,Chhattisgarh,Korba,28,28,0,0,
2020-05-01,Chhattisgarh,Raipur,6,5,0,0,
2020-05-01,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-01,Chhattisgarh,Surajpur,6,0,0,0,
2020-05-02,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-02,Chhattisgarh,Durg,1,1,0,0,
2020-05-02,Chhattisgarh,Korba,28,28,0,0,
2020-05-02,Chhattisgarh,Raipur,6,5,0,0,
2020-05-02,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-02,Chhattisgarh,Surajpur,6,0,0,0,
2020-05-03,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-03,Chhattisgarh,Durg,9,1,0,0,
2020-05-03,Chhattisgarh,Kabeerdham,6,0,0,0,
2020-05-03,Chhattisgarh,Korba,28,28,0,0,
2020-05-03,Chhattisgarh,Raipur,6,5,0,0,
2020-05-03,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-03,Chhattisgarh,Surajpur,6,0,0,0,
2020-05-04,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-04,Chhattisgarh,Durg,9,1,0,0,
2020-05-04,Chhattisgarh,Kabeerdham,6,0,0,0,
2020-05-04,Chhattisgarh,Korba,28,28,0,0,
2020-05-04,Chhattisgarh,Raipur,7,5,0,0,
2020-05-04,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-04,Chhattisgarh,Surajpur,6,0,0,0,
2020-05-05,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-05,Chhattisgarh,Durg,10,1,0,0,
2020-05-05,Chhattisgarh,Kabeerdham,6,0,0,0,
2020-05-05,Chhattisgarh,Korba,28,28,0,0,
2020-05-05,Chhattisgarh,Raipur,7,5,0,0,
2020-05-05,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-05,Chhattisgarh,Surajpur,6,0,0,0,
2020-05-06,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-06,Chhattisgarh,Durg,10,1,0,0,
2020-05-06,Chhattisgarh,Kabeerdham,6,0,0,0,
2020-05-06,Chhattisgarh,Korba,28,28,0,0,
2020-05-06,Chhattisgarh,Raipur,7,5,0,0,
2020-05-06,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-06,Chhattisgarh,Surajpur,6,0,0,0,
2020-05-07,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-07,Chhattisgarh,Durg,10,1,0,0,
2020-05-07,Chhattisgarh,Kabeerdham,6,0,0,0,
2020-05-07,Chhattisgarh,Korba,28,28,0,0,
2020-05-07,Chhattisgarh,Raipur,7,5,0,0,
2020-05-07,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-07,Chhattisgarh,Surajpur,6,0,0,0,
2020-05-08,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-08,Chhattisgarh,Durg,10,1,0,0,
2020-05-08,Chhattisgarh,Kabeerdham,6,0,0,0,
2020-05-08,Chhattisgarh,Korba,28,28,0,0,
2020-05-08,Chhattisgarh,Raipur,7,6,0,0,
2020-05-08,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-08,Chhattisgarh,Surajpur,6,1,0,0,
2020-05-09,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-09,Chhattisgarh,Durg,10,2,0,0,
2020-05-09,Chhattisgarh,Kabeerdham,6,3,0,0,
2020-05-09,Chhattisgarh,Korba,28,28,0,0,
2020-05-09,Chhattisgarh,Raipur,7,6,0,0,
2020-05-09,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-09,Chhattisgarh,Surajpur,6,2,0,0,
2020-05-10,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-10,Chhattisgarh,Durg,10,8,0,0,
2020-05-10,Chhattisgarh,Kabeerdham,6,3,0,0,
2020-05-10,Chhattisgarh,Korba,28,28,0,0,
2020-05-10,Chhattisgarh,Raipur,7,6,0,0,
2020-05-10,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-10,Chhattisgarh,Surajpur,6,2,0,0,
2020-05-11,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-11,Chhattisgarh,Durg,10,8,0,0,
2020-05-11,Chhattisgarh,Kabeerdham,6,5,0,0,
2020-05-11,Chhattisgarh,Korba,28,28,0,0,
2020-05-11,Chhattisgarh,Raipur,7,6,0,0,
2020-05-11,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-11,Chhattisgarh,Surajpur,6,4,0,0,
2020-05-12,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-12,Chhattisgarh,Durg,10,8,0,0,
2020-05-12,Chhattisgarh,Kabeerdham,6,5,0,0,
2020-05-12,Chhattisgarh,Korba,28,28,0,0,
2020-05-12,Chhattisgarh,Raipur,7,7,0,0,
2020-05-12,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-12,Chhattisgarh,Surajpur,6,4,0,0,
2020-05-13,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-13,Chhattisgarh,Durg,10,8,0,0,
2020-05-13,Chhattisgarh,Kabeerdham,6,6,0,0,
2020-05-13,Chhattisgarh,Korba,28,28,0,0,
2020-05-13,Chhattisgarh,Raipur,7,7,0,0,
2020-05-13,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-13,Chhattisgarh,Surajpur,6,4,0,0,
2020-05-14,Chhattisgarh,Balod,1,0,0,0,
2020-05-14,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-14,Chhattisgarh,Durg,10,8,0,0,
2020-05-14,Chhattisgarh,Kabeerdham,6,6,0,0,
2020-05-14,Chhattisgarh,Korba,28,28,0,0,
2020-05-14,Chhattisgarh,Raipur,7,7,0,0,
2020-05-14,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-14,Chhattisgarh,Surajpur,6,5,0,0,
2020-05-15,Chhattisgarh,Balod,1,0,0,0,
2020-05-15,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-15,Chhattisgarh,Durg,10,8,0,0,
2020-05-15,Chhattisgarh,Janjgir Champa,5,0,0,0,
2020-05-15,Chhattisgarh,Kabeerdham,6,6,0,0,
2020-05-15,Chhattisgarh,Korba,28,28,0,0,
2020-05-15,Chhattisgarh,Koriya,1,0,0,0,
2020-05-15,Chhattisgarh,Raipur,7,7,0,0,
2020-05-15,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-15,Chhattisgarh,Surajpur,6,5,0,0,
2020-05-16,Chhattisgarh,Balod,2,0,0,0,
2020-05-16,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-16,Chhattisgarh,Durg,10,9,0,0,
2020-05-16,Chhattisgarh,Janjgir Champa,5,0,0,0,
2020-05-16,Chhattisgarh,Kabeerdham,6,6,0,0,
2020-05-16,Chhattisgarh,Korba,28,28,0,0,
2020-05-16,Chhattisgarh,Koriya,1,0,0,0,
2020-05-16,Chhattisgarh,Raipur,7,7,0,0,
2020-05-16,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-16,Chhattisgarh,Surajpur,6,6,0,0,
2020-05-17,Chhattisgarh,Balod,11,0,0,0,
2020-05-17,Chhattisgarh,Baloda Bazar,6,0,0,0,
2020-05-17,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-17,Chhattisgarh,Durg,10,10,0,0,
2020-05-17,Chhattisgarh,Gariaband,1,0,0,0,
2020-05-17,Chhattisgarh,Janjgir Champa,5,0,0,0,
2020-05-17,Chhattisgarh,Kabeerdham,8,6,0,0,
2020-05-17,Chhattisgarh,Korba,28,28,0,0,
2020-05-17,Chhattisgarh,Koriya,1,0,0,0,
2020-05-17,Chhattisgarh,Raipur,7,7,0,0,
2020-05-17,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-17,Chhattisgarh,Surajpur,6,6,0,0,
2020-05-18,Chhattisgarh,Balod,11,0,0,0,
2020-05-18,Chhattisgarh,Baloda Bazar,6,0,0,0,
2020-05-18,Chhattisgarh,Bilaspur,1,1,0,0,
2020-05-18,Chhattisgarh,Durg,10,10,0,0,
2020-05-18,Chhattisgarh,Gariaband,1,0,0,0,
2020-05-18,Chhattisgarh,Janjgir Champa,11,0,0,0,
2020-05-18,Chhattisgarh,Kabeerdham,8,6,0,0,
2020-05-18,Chhattisgarh,Korba,28,28,0,0,
2020-05-18,Chhattisgarh,Koriya,1,0,0,0,
2020-05-18,Chhattisgarh,Raigarh,2,0,0,0,
2020-05-18,Chhattisgarh,Raipur,7,7,0,0,
2020-05-18,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-05-18,Chhattisgarh,Surajpur,7,6,0,0,
2020-05-18,Chhattisgarh,Surguja,1,0,0,0,
2020-05-19,Chhattisgarh,Balod,11,0,0,0,1117.0
2020-05-19,Chhattisgarh,Baloda Bazar,6,0,0,0,916.0
2020-05-19,Chhattisgarh,Balrampur,0,0,0,0,596.0
2020-05-19,Chhattisgarh,Bametara,0,0,0,0,1314.0
2020-05-19,Chhattisgarh,Bastar,0,0,0,0,3873.0
2020-05-19,Chhattisgarh,Bijapur,0,0,0,0,429.0
2020-05-19,Chhattisgarh,Bilaspur,1,1,0,0,2834.0
2020-05-19,Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,410.0
2020-05-19,Chhattisgarh,Dhamtari,0,0,0,0,525.0
2020-05-19,Chhattisgarh,Durg,10,10,0,0,2202.0
2020-05-19,Chhattisgarh,Gariaband,1,0,0,0,908.0
2020-05-19,Chhattisgarh,Janjgir Champa,11,0,0,0,964.0
2020-05-19,Chhattisgarh,Jashpur,0,0,0,0,835.0
2020-05-19,Chhattisgarh,Kabeerdham,8,6,0,0,1267.0
2020-05-19,Chhattisgarh,Kondagaon,0,0,0,0,676.0
2020-05-19,Chhattisgarh,Korba,29,28,0,0,5474.0
2020-05-19,Chhattisgarh,Koriya,1,0,0,0,555.0
2020-05-19,Chhattisgarh,Mahasamund,0,0,0,0,587.0
2020-05-19,Chhattisgarh,Mungeli,0,0,0,0,522.0
2020-05-19,Chhattisgarh,Narayanpur,0,0,0,0,369.0
2020-05-19,Chhattisgarh,Raigarh,2,0,0,0,1969.0
2020-05-19,Chhattisgarh,Raipur,7,7,0,0,5198.0
2020-05-19,Chhattisgarh,Rajnandgaon,5,1,0,0,2295.0
2020-05-19,Chhattisgarh,Sukma,0,0,0,0,533.0
2020-05-19,Chhattisgarh,Surajpur,7,6,0,0,795.0
2020-05-19,Chhattisgarh,Surguja,1,0,0,0,659.0
2020-05-19,Chhattisgarh,Uttar Bastar Kanker,0,0,0,0,692.0
2020-05-20,Chhattisgarh,Balod,13,0,0,0,1117.0
2020-05-20,Chhattisgarh,Baloda Bazar,8,0,0,0,916.0
2020-05-20,Chhattisgarh,Balrampur,0,0,0,0,596.0
2020-05-20,Chhattisgarh,Bametara,0,0,0,0,1314.0
2020-05-20,Chhattisgarh,Bastar,0,0,0,0,3873.0
2020-05-20,Chhattisgarh,Bijapur,0,0,0,0,429.0
2020-05-20,Chhattisgarh,Bilaspur,1,1,0,0,2834.0
2020-05-20,Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,410.0
2020-05-20,Chhattisgarh,Dhamtari,0,0,0,0,525.0
2020-05-20,Chhattisgarh,Durg,10,10,0,0,2202.0
2020-05-20,Chhattisgarh,Gariaband,1,0,0,0,908.0
2020-05-20,Chhattisgarh,Janjgir Champa,11,0,0,0,964.0
2020-05-20,Chhattisgarh,Jashpur,0,0,0,0,835.0
2020-05-20,Chhattisgarh,Kabeerdham,8,6,0,0,1267.0
2020-05-20,Chhattisgarh,Kondagaon,0,0,0,0,676.0
2020-05-20,Chhattisgarh,Korba,29,28,0,0,5474.0
2020-05-20,Chhattisgarh,Koriya,1,0,0,0,555.0
2020-05-20,Chhattisgarh,Mahasamund,0,0,0,0,587.0
2020-05-20,Chhattisgarh,Mungeli,1,0,0,0,522.0
2020-05-20,Chhattisgarh,Narayanpur,0,0,0,0,369.0
2020-05-20,Chhattisgarh,Raigarh,5,0,0,0,1969.0
2020-05-20,Chhattisgarh,Raipur,7,7,0,0,5198.0
2020-05-20,Chhattisgarh,Rajnandgaon,6,1,0,0,2295.0
2020-05-20,Chhattisgarh,Sukma,0,0,0,0,533.0
2020-05-20,Chhattisgarh,Surajpur,7,6,0,0,795.0
2020-05-20,Chhattisgarh,Surguja,2,0,0,0,659.0
2020-05-20,Chhattisgarh,Unknown,4,0,0,0,
2020-05-20,Chhattisgarh,Uttar Bastar Kanker,0,0,0,0,692.0
2020-05-21,Chhattisgarh,Balod,14,0,0,0,1348.0
2020-05-21,Chhattisgarh,Baloda Bazar,8,0,0,0,1382.0
2020-05-21,Chhattisgarh,Balrampur,0,0,0,0,596.0
2020-05-21,Chhattisgarh,Bametara,0,0,0,0,1494.0
2020-05-21,Chhattisgarh,Bastar,0,0,0,0,3990.0
2020-05-21,Chhattisgarh,Bijapur,0,0,0,0,520.0
2020-05-21,Chhattisgarh,Bilaspur,8,1,0,0,3652.0
2020-05-21,Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,491.0
2020-05-21,Chhattisgarh,Dhamtari,0,0,0,0,698.0
2020-05-21,Chhattisgarh,Durg,10,10,0,0,2247.0
2020-05-21,Chhattisgarh,Gariaband,1,0,0,0,1064.0
2020-05-21,Chhattisgarh,Gaurela Pendra Marwahi,0,0,0,0,270.0
2020-05-21,Chhattisgarh,Janjgir Champa,14,0,0,0,1119.0
2020-05-21,Chhattisgarh,Jashpur,0,0,0,0,961.0
2020-05-21,Chhattisgarh,Kabeerdham,8,6,0,0,1465.0
2020-05-21,Chhattisgarh,Kondagaon,0,0,0,0,828.0
2020-05-21,Chhattisgarh,Korba,29,28,0,0,6374.0
2020-05-21,Chhattisgarh,Koriya,1,0,0,0,611.0
2020-05-21,Chhattisgarh,Mahasamund,0,0,0,0,588.0
2020-05-21,Chhattisgarh,Mungeli,1,0,0,0,671.0
2020-05-21,Chhattisgarh,Narayanpur,0,0,0,0,480.0
2020-05-21,Chhattisgarh,Raigarh,5,0,0,0,2236.0
2020-05-21,Chhattisgarh,Raipur,8,7,0,0,5493.0
2020-05-21,Chhattisgarh,Rajnandgaon,10,1,0,0,3471.0
2020-05-21,Chhattisgarh,Sukma,0,0,0,0,961.0
2020-05-21,Chhattisgarh,Surajpur,7,6,0,0,876.0
2020-05-21,Chhattisgarh,Surguja,3,0,0,0,679.0
2020-05-21,Chhattisgarh,Uttar Bastar Kanker,1,0,0,0,716.0
2020-05-22,Chhattisgarh,Balod,18,0,0,0,1348.0
2020-05-22,Chhattisgarh,Baloda Bazar,12,0,0,0,1382.0
2020-05-22,Chhattisgarh,Balrampur,1,0,0,0,596.0
2020-05-22,Chhattisgarh,Bametara,1,0,0,0,1494.0
2020-05-22,Chhattisgarh,Bastar,0,0,0,0,3990.0
2020-05-22,Chhattisgarh,Bijapur,0,0,0,0,520.0
2020-05-22,Chhattisgarh,Bilaspur,11,1,0,0,3652.0
2020-05-22,Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,491.0
2020-05-22,Chhattisgarh,Dhamtari,0,0,0,0,698.0
2020-05-22,Chhattisgarh,Durg,12,10,0,0,2247.0
2020-05-22,Chhattisgarh,Gariaband,4,0,0,0,1064.0
2020-05-22,Chhattisgarh,Gaurela Pendra Marwahi,0,0,0,0,270.0
2020-05-22,Chhattisgarh,Janjgir Champa,15,3,0,0,1119.0
2020-05-22,Chhattisgarh,Jashpur,0,0,0,0,961.0
2020-05-22,Chhattisgarh,Kabeerdham,13,6,0,0,1465.0
2020-05-22,Chhattisgarh,Kondagaon,0,0,0,0,828.0
2020-05-22,Chhattisgarh,Korba,41,28,0,0,6374.0
2020-05-22,Chhattisgarh,Koriya,1,0,0,0,611.0
2020-05-22,Chhattisgarh,Mahasamund,0,0,0,0,588.0
2020-05-22,Chhattisgarh,Mungeli,3,0,0,0,671.0
2020-05-22,Chhattisgarh,Narayanpur,0,0,0,0,480.0
2020-05-22,Chhattisgarh,Raigarh,5,0,0,0,2236.0
2020-05-22,Chhattisgarh,Raipur,8,7,0,0,5493.0
2020-05-22,Chhattisgarh,Rajnandgaon,12,1,0,0,3471.0
2020-05-22,Chhattisgarh,Sukma,0,0,0,0,961.0
2020-05-22,Chhattisgarh,Surajpur,7,6,0,0,876.0
2020-05-22,Chhattisgarh,Surguja,3,0,0,0,679.0
2020-05-22,Chhattisgarh,Uttar Bastar Kanker,5,0,0,0,716.0
2020-05-23,Chhattisgarh,Balod,18,2,0,0,1541.0
2020-05-23,Chhattisgarh,Baloda Bazar,15,0,0,0,1701.0
2020-05-23,Chhattisgarh,Balrampur,1,0,0,0,617.0
2020-05-23,Chhattisgarh,Bametara,1,0,0,0,1497.0
2020-05-23,Chhattisgarh,Bastar,0,0,0,0,4522.0
2020-05-23,Chhattisgarh,Bijapur,0,0,0,0,573.0
2020-05-23,Chhattisgarh,Bilaspur,19,1,0,0,4269.0
2020-05-23,Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,578.0
2020-05-23,Chhattisgarh,Dhamtari,0,0,0,0,699.0
2020-05-23,Chhattisgarh,Durg,10,10,0,0,2447.0
2020-05-23,Chhattisgarh,Gariaband,4,0,0,0,1067.0
2020-05-23,Chhattisgarh,Gaurela Pendra Marwahi,2,0,0,0,272.0
2020-05-23,Chhattisgarh,Janjgir Champa,15,3,0,0,1508.0
2020-05-23,Chhattisgarh,Jashpur,1,0,0,0,942.0
2020-05-23,Chhattisgarh,Kabeerdham,13,6,0,0,1659.0
2020-05-23,Chhattisgarh,Kondagaon,0,0,0,0,926.0
2020-05-23,Chhattisgarh,Korba,41,28,0,0,6588.0
2020-05-23,Chhattisgarh,Koriya,5,0,0,0,615.0
2020-05-23,Chhattisgarh,Mahasamund,0,0,0,0,772.0
2020-05-23,Chhattisgarh,Mungeli,12,0,0,0,734.0
2020-05-23,Chhattisgarh,Narayanpur,0,0,0,0,533.0
2020-05-23,Chhattisgarh,Raigarh,9,0,0,0,2271.0
2020-05-23,Chhattisgarh,Raipur,8,7,0,0,5989.0
2020-05-23,Chhattisgarh,Rajnandgaon,22,1,0,0,3890.0
2020-05-23,Chhattisgarh,Sukma,0,0,0,0,928.0
2020-05-23,Chhattisgarh,Surajpur,7,6,0,0,876.0
2020-05-23,Chhattisgarh,Surguja,6,0,0,0,761.0
2020-05-23,Chhattisgarh,Uttar Bastar Kanker,5,0,0,0,716.0
2020-05-24,Chhattisgarh,Balod,18,2,0,0,1541.0
2020-05-24,Chhattisgarh,Baloda Bazar,19,0,0,0,1701.0
2020-05-24,Chhattisgarh,Balrampur,7,0,0,0,617.0
2020-05-24,Chhattisgarh,Bametara,1,0,0,0,1497.0
2020-05-24,Chhattisgarh,Bastar,0,0,0,0,4522.0
2020-05-24,Chhattisgarh,Bijapur,0,0,0,0,573.0
2020-05-24,Chhattisgarh,Bilaspur,37,1,0,0,4269.0
2020-05-24,Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,578.0
2020-05-24,Chhattisgarh,Dhamtari,0,0,0,0,699.0
2020-05-24,Chhattisgarh,Durg,10,10,0,0,2447.0
2020-05-24,Chhattisgarh,Gariaband,4,0,0,0,1067.0
2020-05-24,Chhattisgarh,Gaurela Pendra Marwahi,2,0,0,0,272.0
2020-05-24,Chhattisgarh,Janjgir Champa,15,3,0,0,1508.0
2020-05-24,Chhattisgarh,Jashpur,1,0,0,0,942.0
2020-05-24,Chhattisgarh,Kabeerdham,13,6,0,0,1659.0
2020-05-24,Chhattisgarh,Kondagaon,0,0,0,0,926.0
2020-05-24,Chhattisgarh,Korba,41,28,0,0,6588.0
2020-05-24,Chhattisgarh,Koriya,6,0,0,0,615.0
2020-05-24,Chhattisgarh,Mahasamund,0,0,0,0,772.0
2020-05-24,Chhattisgarh,Mungeli,13,0,0,0,734.0
2020-05-24,Chhattisgarh,Narayanpur,0,0,0,0,533.0
2020-05-24,Chhattisgarh,Raigarh,10,0,0,0,2271.0
2020-05-24,Chhattisgarh,Raipur,8,7,0,0,5989.0
2020-05-24,Chhattisgarh,Rajnandgaon,22,1,0,0,3890.0
2020-05-24,Chhattisgarh,Sukma,0,0,0,0,928.0
2020-05-24,Chhattisgarh,Surajpur,7,6,0,0,876.0
2020-05-24,Chhattisgarh,Surguja,6,0,0,0,761.0
2020-05-24,Chhattisgarh,Unknown,7,0,0,0,
2020-05-24,Chhattisgarh,Uttar Bastar Kanker,5,0,0,0,716.0
2020-05-25,Chhattisgarh,Balod,18,2,0,0,1663.0
2020-05-25,Chhattisgarh,Baloda Bazar,19,0,0,0,1949.0
2020-05-25,Chhattisgarh,Balrampur,8,0,0,0,639.0
2020-05-25,Chhattisgarh,Bametara,2,0,0,0,1706.0
2020-05-25,Chhattisgarh,Bastar,0,0,0,0,4522.0
2020-05-25,Chhattisgarh,Bijapur,0,0,0,0,609.0
2020-05-25,Chhattisgarh,Bilaspur,40,1,0,0,5020.0
2020-05-25,Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,578.0
2020-05-25,Chhattisgarh,Dhamtari,2,0,0,0,755.0
2020-05-25,Chhattisgarh,Durg,10,10,0,0,2488.0
2020-05-25,Chhattisgarh,Gariaband,5,0,0,0,1079.0
2020-05-25,Chhattisgarh,Gaurela Pendra Marwahi,3,0,0,0,273.0
2020-05-25,Chhattisgarh,Janjgir Champa,15,3,0,0,1717.0
2020-05-25,Chhattisgarh,Jashpur,1,0,0,0,1157.0
2020-05-25,Chhattisgarh,Kabeerdham,13,6,0,0,1949.0
2020-05-25,Chhattisgarh,Kondagaon,0,0,0,0,948.0
2020-05-25,Chhattisgarh,Korba,41,28,0,0,7633.0
2020-05-25,Chhattisgarh,Koriya,8,0,0,0,658.0
2020-05-25,Chhattisgarh,Mahasamund,0,0,0,0,800.0
2020-05-25,Chhattisgarh,Mungeli,43,0,0,0,905.0
2020-05-25,Chhattisgarh,Narayanpur,0,0,0,0,542.0
2020-05-25,Chhattisgarh,Raigarh,10,0,0,0,2615.0
2020-05-25,Chhattisgarh,Raipur,9,7,0,0,6547.0
2020-05-25,Chhattisgarh,Rajnandgaon,23,1,0,0,4001.0
2020-05-25,Chhattisgarh,Sukma,0,0,0,0,992.0
2020-05-25,Chhattisgarh,Surajpur,7,6,0,0,936.0
2020-05-25,Chhattisgarh,Surguja,7,0,0,0,924.0
2020-05-25,Chhattisgarh,Unknown,0,3,0,0,
2020-05-25,Chhattisgarh,Uttar Bastar Kanker,8,0,0,0,760.0
2020-05-26,Chhattisgarh,Balod,24,8,0,0,1711.0
2020-05-26,Chhattisgarh,Baloda Bazar,19,2,0,0,2097.0
2020-05-26,Chhattisgarh,Balrampur,9,0,0,0,674.0
2020-05-26,Chhattisgarh,Bametara,15,0,0,0,1722.0
2020-05-26,Chhattisgarh,Bastar,0,0,0,0,4522.0
2020-05-26,Chhattisgarh,Bijapur,0,0,0,0,670.0
2020-05-26,Chhattisgarh,Bilaspur,42,1,0,0,5499.0
2020-05-26,Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,605.0
2020-05-26,Chhattisgarh,Dhamtari,2,0,0,0,757.0
2020-05-26,Chhattisgarh,Durg,10,10,0,0,2672.0
2020-05-26,Chhattisgarh,Gariaband,5,1,0,0,1169.0
2020-05-26,Chhattisgarh,Gaurela Pendra Marwahi,3,0,0,0,273.0
2020-05-26,Chhattisgarh,Janjgir Champa,15,5,0,0,1792.0
2020-05-26,Chhattisgarh,Jashpur,3,0,0,0,1279.0
2020-05-26,Chhattisgarh,Kabeerdham,13,7,0,0,2003.0
2020-05-26,Chhattisgarh,Kondagaon,0,0,0,0,950.0
2020-05-26,Chhattisgarh,Korba,41,29,0,0,7633.0
2020-05-26,Chhattisgarh,Koriya,8,1,0,0,776.0
2020-05-26,Chhattisgarh,Mahasamund,0,0,0,0,802.0
2020-05-26,Chhattisgarh,Mungeli,70,0,0,0,1114.0
2020-05-26,Chhattisgarh,Narayanpur,0,0,0,0,542.0
2020-05-26,Chhattisgarh,Raigarh,10,0,0,0,2593.0
2020-05-26,Chhattisgarh,Raipur,9,7,0,0,6725.0
2020-05-26,Chhattisgarh,Rajnandgaon,35,1,0,0,4035.0
2020-05-26,Chhattisgarh,Sukma,0,0,0,0,1016.0
2020-05-26,Chhattisgarh,Surajpur,8,7,0,0,962.0
2020-05-26,Chhattisgarh,Surguja,7,0,0,0,1194.0
2020-05-26,Chhattisgarh,Uttar Bastar Kanker,12,0,0,0,879.0
2020-05-27,Chhattisgarh,Balod,24,10,0,0,1821.0
2020-05-27,Chhattisgarh,Baloda Bazar,20,4,0,0,2169.0
2020-05-27,Chhattisgarh,Balrampur,9,0,0,0,705.0
2020-05-27,Chhattisgarh,Bametara,15,0,0,0,1771.0
2020-05-27,Chhattisgarh,Bastar,0,0,0,0,4522.0
2020-05-27,Chhattisgarh,Bijapur,0,0,0,0,697.0
2020-05-27,Chhattisgarh,Bilaspur,43,1,0,0,5860.0
2020-05-27,Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,635.0
2020-05-27,Chhattisgarh,Dhamtari,2,0,0,0,761.0
2020-05-27,Chhattisgarh,Durg,10,10,0,0,2672.0
2020-05-27,Chhattisgarh,Gariaband,5,1,0,0,1171.0
2020-05-27,Chhattisgarh,Gaurela Pendra Marwahi,3,0,0,0,273.0
2020-05-27,Chhattisgarh,Janjgir Champa,15,5,0,0,1874.0
2020-05-27,Chhattisgarh,Jashpur,3,0,0,0,1279.0
2020-05-27,Chhattisgarh,Kabeerdham,13,7,0,0,2004.0
2020-05-27,Chhattisgarh,Kondagaon,0,0,0,0,950.0
2020-05-27,Chhattisgarh,Korba,41,29,0,0,7808.0
2020-05-27,Chhattisgarh,Koriya,8,1,0,0,849.0
2020-05-27,Chhattisgarh,Mahasamund,0,0,0,0,922.0
